conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.82e+18,29/7/2024 3:48,angry happen past week start murder farah kartini recent justice serve arwah zulfarhan hope government take issue seriously law officer suppose protect abuse power,en,hafizosman1975,relevan,negative,negative
1.82e+18,29/7/2024 7:59,zulkarnain idros want know human right commission malaysia suhakam son zulfarhan osman torture murder seven year ago,en,saysdotcom,relevan,negative,neutral
1.82e+18,29/7/2024 10:42,navy cadet burn death hot iron bullies｜zulfarhan osman case via,en,kucingputih,relevan,negative,neutral
1.82e+18,29/7/2024 12:13,navy cadet burn death hot iron bullies｜zulfarhan osman via,en,nhakims,relevan,negative,neutral
1.82e+18,30/7/2024 14:40,case bully go horrifically wrong tragic story zulfarhan osman zulkarnain promising student universiti pertahanan nasional malaysia become victim brutal act,en,dr_joash,relevan,negative,neutral
1.82e+18,7/8/2024 15:13,july six former student national defense university malaysia upnm sentence death malaysian court appeal murder naval cadet zulfarhan osman zulkarnain seven year ago,en,Jefflee8084Lee,relevan,negative,neutral
1.82e+18,15/8/2024 1:00,human right commission malaysia suhakam express deepest condolence family zulfarhan osman zulkarnain whose tragic death june profoundly affect nation abolishmentofdeathpenalty,en,aliranmalaysia,relevan,negative,neutral
1.82e+18,22/9/2024 13:33,alhamdulillah nyawa dibalas syaitan deserve,in,BriarRose24_,relevan,positive,positive
1.85e+18,31/10/2024 3:07,case currently investigation alkupnm level incident follow tragic bully murder navy cadet zulfarhan osman zulkarnain seven year ago involve similar method abuse,en,NewsBFM,relevan,negative,neutral
1.85e+18,1/11/2024 3:15,father murder army cadet zulfarhan osman zulkarnain express sadness abuse still happen universiti pertahanan nasional malaysia upnm harian metro cite idros say shock similar suffer late son,en,malaymail,relevan,negative,neutral
1.85e+18,3/11/2024 23:30,nstleader happen university universiti pertahanan nasional malaysia upnm navy cadet zulfarhan osman zulkarnain bully death several senior thuggery continue school institution,en,NST_Online,relevan,negative,negative
1.85e+18,8/11/2024 3:35,apa susah ambil seterika letak dekat tetek habis cerita baru rasa tunggu pembalasan akhirat lambat buat ja didunia biar semua student upnm sedaq sikit,in,Sr_IbrahimUjar,relevan,positive,negative
1.85e+18,8/11/2024 3:39,sampah macam nie jangan bagi muka elok sumbat jee jail orang hantar dekat sana suruh belajar kau duk sedap buli anak tunjuk mangkuk jahat betul perangai,in,abefirdaus,relevan,positive,negative
1.85e+18,8/11/2024 3:46,upnm dah start restrict penggunaan seterika dekat kolej biar berantai bilik gosok baju tiap kali nak pakai kena tulis nama prevention better cure bcus get hand need serious action take,in,eemrun97,relevan,positive,positive
1.85e+18,8/11/2024 4:27,ambik seterika tekup dekat dada pulak tengok apa rasakerana kau sorg kaki buli rosak terus nama upnm bagi hukuman berat biar betulbetul pengajaran lainlain,in,Iskanda28144900,relevan,positive,negative
1.85e+18,8/11/2024 4:35,dah ada pengajaran student lepas kenapa perkara berulang macam,in,dizay41,relevan,positive,negative
1.85e+18,8/11/2024 5:56,mahu lahirkan pegawai pertahankan negara bukan orang gila macam seterika atas badan dianggap bergurau kalau perang rakyat salah didera fun,in,NuarBadrul,relevan,positive,negative
1.85e+18,8/11/2024 6:42,seterika balik,in,mamatmeow,relevan,positive,negative
1.85e+18,8/11/2024 7:56,dah ada kes duluan lakukan kesalahan sama masuk universiti tapi msih paloi,in,Tengku_Rak_,relevan,positive,negative
1.85e+18,8/11/2024 13:17,anak siapa la wei kau tahu buat pekak bodoh kes arwah zulfarhan benda pegang sampai kiamat bukan nak tunjuk kental jantan tetapi buli iron budak lain kejantanan dah nama ada telo faham,in,kakakezza,relevan,positive,negative
1.85e+18,8/11/2024 13:26,semoga dibuli mendapat keadilan,in,sufiansupari,relevan,positive,positive
1.85e+18,8/11/2024 14:30,seterika balik,in,solennjk,relevan,positive,negative
1.85e+18,8/11/2024 14:36,wtf another kes seterika budakbudak memang reti belajar dr pengajaran zulfarhan apa masalah bdk upnm amik ada masa depan amp sakit mental dekat situ tutup jelah gagal,in,wagyusedap,relevan,positive,negative
1.85e+18,8/11/2024 14:50,kaum sama bully ku ingin lain sebab beza tapi kelakuan terima la‍↔️,in,stacy2fun,relevan,positive,negative
1.85e+18,8/11/2024 15:39,upnm bully seterika kalau nak kayajual budakbudak,in,EjakLewis,relevan,positive,negative
1.85e+18,8/11/2024 18:01,benda berlarutan selagi de warden kena apa tindakan mana kenapa berlaku kes macam lepas melibatkan pelajar sebab budaya rag dekat sana dianggap biasa,in,TheTulip__,relevan,positive,negative
1.85e+18,8/11/2024 18:08,pathetic loser keadilan berpihak mangsa,in,natrah_007,relevan,positive,positive
1.85e+18,8/11/2024 18:23,ban la iron dekat upnm biar pakai kedut dr makin teruk kes orang sana sini macam ambik pengajaran even sebelum ada besar,in,syawallllllllll,relevan,positive,negative
1.85e+18,8/11/2024 19:58,dik kalau dah obses sangat seterika kerja kedai dobi la ramai nak belajar dekat tempat awak,in,azrul_hanifah,relevan,positive,negative
1.85e+18,8/11/2024 23:44,kau kenapa dek tau akak terkena wap melompat inikan plak p tekap dekat bdn kawan amende,in,wnyadnn,relevan,positive,negative
1.85e+18,8/11/2024 23:47,literal ironman,eu,efyfauzi,relevan,positive,negative
1.85e+18,8/11/2024 23:55,bubar upnm sakai,in,ephemeralegal,relevan,positive,negative
1.85e+18,9/11/2024 0:49,apa kriteria nak masuk upnm matang betul budakbudak universiti lain bawak iron tapi behave kenapa tang dak² macam takleh guna,in,abgboroy,relevan,positive,negative
1.85e+18,9/11/2024 1:22,tutup upnm kalau issue buli terus menerus dekat sana,in,kennichi1988,relevan,positive,negative
1.85e+18,9/11/2024 1:52,tekap balik seterika dekat tengok menggelupur,in,coffeevshotchoc,relevan,positive,negative
1.85e+18,9/11/2024 2:07,laaa kn die gurau geligeli jekenapa sampai kena dakwa adilll,in,Matodam23,relevan,positive,negative
1.85e+18,9/11/2024 2:11,upnm payah pakai seterika dah kot ban la tutak pe baju bergosok,in,lareinalenea,relevan,positive,negative
1.85e+18,9/11/2024 2:42,serikserik amik iktibar dr kes lepas otak dekat mna lh budak kesian parens,in,mel_datin,relevan,positive,negative
1.85e+18,9/11/2024 4:35,upnm dah lubuk menghasilkan pembuli apa pihak atasan buat selama lama budaya buli bersarang,in,dauskatang,relevan,positive,negative
1.85e+18,9/11/2024 6:37,cer seterika balik badan bagi rasa,in,zahir260493,relevan,positive,negative
1.85e+18,9/11/2024 9:09,kejadian sama berulangmak bapak anak nak sambung belajar pikir masak pilih universiti nibuli dah budaya,in,mo025773,relevan,positive,negative
1.85e+18,9/11/2024 12:12,upnm sila tutup terus budak kau macam sial,in,gogukupu,relevan,positive,negative
1.85e+18,9/11/2024 16:49,korang mental disorder apa bangang suka² jer seterika orang bingai,in,abe_sein,relevan,positive,negative
1.85e+18,9/11/2024 17:03,kira selamat tinggal karier kerajaan angkatan bersenjatalepas duduk masyarakat ubah perangai jangan suka membuli orang lainpanjang lain perjalanan hiduppilih baik,in,guaneramok,relevan,positive,negative
1.85e+18,9/11/2024 23:00,apa masalah upnm nih,in,moonliteblues,relevan,positive,negative
1.86e+18,11/11/2024 9:24,father late zulfarhan osman cadet officer universiti pertahanan nasional upnm zulkarnain idros express disappointment bullying persist university bullyingcase,en,sinardailymy,relevan,negative,neutral
1.89e+18,18/2/2025 11:38,federal court tell today conviction death sentence impose six former national defence university malaysia upnm student murder navy cadet officer zulfarhan osman zulkarnain unsafe set aside,en,TrendyMalaysia,relevan,negative,neutral
1.89e+18,18/2/2025 15:00,federal court hear trial six former upnm student convict murder navy cadet zulfarhan osman compromise prosecution witness coach testify accuse lawyer hisyam teh urge review testimony argue,en,NewsBFM,relevan,negative,neutral
1.9e+18,28/2/2025 4:45,federal court reverse death sentence six former universiti pertahanan nasional malaysia upnm cadet guilty kill cadet zulfarhan osman zulkarnain tmrnews,en,TMReserve,relevan,negative,neutral
1.9e+18,28/2/2025 5:00,nstnation six former national defence university student escape noose serve year prison impose high court murder navy cadet officer zulfarhan osman zulkarnain eight ago,en,NST_Online,relevan,negative,negative
1.9e+18,28/2/2025 5:30,six former upnm student escape death penalty navy cadet officer zulfarhan osman zulkarnain federal court grant appellant appeal reduce sentence murder year prison culpable homicide amount,en,NewsBFM,relevan,negative,neutral
1.9e+18,28/2/2025 7:34,justice zulfarhan osman,en,honeyyyb3,relevan,positive,positive
1.9e+18,28/2/2025 7:35,mati esok nnti lepas menjawab la jahanam,in,Afham_1999,relevan,neutral,negative
1.9e+18,28/2/2025 7:53,kalau ikutkan dr tarikh tangkap kes orng dlu julai kena thn hukuman tolak tambahmereka bebas bln lbh kurng jaillepas,in,IceLemonTea0101,relevan,neutral,negative
1.9e+18,28/2/2025 7:54,bagus bebas senang orang nak ludah muka depa kalau selisih dekat mana ada anak panggil pembunuh bila benci salahkan sesiapa pergi semua,in,yrstar_,relevan,positive,negative
1.9e+18,28/2/2025 7:58,semoga keluar nanti terus dibenci dikutuk itulah hukuman dibayar akibat perbuatan pindah jelah duduk overseas mak ayah kaya,in,captain68404915,relevan,positive,negative
1.9e+18,28/2/2025 8:12,lepas ekor keluar semua palau takyah nak panggil buat podcast la pebenda bagai ingat sikit ada family hilang anak selamanya,in,f4irymauve,relevan,neutral,negative
1.9e+18,28/2/2025 8:13,sebab allah maha adil lepas sini sana bayangkan orang nak bayar hutang dekat zulfarhan sorg harapnya dah keluar nanti betulbetul berubah la banyak cover alam,in,Wen2daMoon,relevan,neutral,negative
1.9e+18,28/2/2025 8:13,justice zulfarhan osman,en,Honey_150214,relevan,positive,positive
1.9e+18,28/2/2025 8:19,dahsyat lawyer tersebut debat disebabkan niat bukan membunuh mengetepikan hukuman gantung,in,DillSnelling,relevan,neutral,negative
1.9e+18,28/2/2025 8:29,sampai tahun dah keluar mesti sempat berkeluarga beranak pinak,in,moodyviscacha,relevan,neutral,negative
1.9e+18,28/2/2025 8:33,semoga hidup tenang dunia sekarang akhirat nanti terus dicemuh dimaki dibenci dihindari dihina dijauhi masyarakat terlepas hukum kemanamana para iblis terseksa,in,BuditArtpop,relevan,positive,negative
1.9e+18,28/2/2025 9:00,kena dekat takpe darah daging kifarah real allah bayar cash tidur,in,mieradot,relevan,neutral,negative
1.9e+18,28/2/2025 9:12,dah keluar nanti kena langgar mati la memasing semua,in,alip108,relevan,neutral,negative
1.9e+18,28/2/2025 9:13,berlaku salah amp dapati bersalah mahkamah dua perkara berbeza ia bergantung kepada kebijaksanaan peguam berhujah peritkan tapi kaedah digunapakai law justice mutually exclusive,in,SaifulA77188378,relevan,positive,negative
1.9e+18,28/2/2025 9:28,least tknk bagi hukuman gantung sampai mati tkleh naikkan tahun penjara seronok la ye orang berduit nak buah jenayah lepasni hire lawyer power lawan fc tkpe asalkan terlepas,in,Miszlily_09,relevan,neutral,negative
1.9e+18,28/2/2025 9:48,zulfarhan osmans case sad day indeed many really believe eye word describe bagaimana seksanya mangsa think exactly draw line intention kill,en,AlawiyahYussof,relevan,negative,negative
1.9e+18,28/2/2025 9:57,nstnation father navy cadet zulfarhan osman zulkarnain express hope would come face six former national defence university student sentenced year prison,en,NST_Online,relevan,neutral,neutral
1.9e+18,28/2/2025 10:14,mahkamah lepaskan finally memang terbukti lawyer dorang hire powerful even ada bukti cukup teruskan hukuman kenapa sebab buktibukti dah mula meragukan agaknya la kot faham,in,izsmin,relevan,positive,negative
1.9e+18,28/2/2025 10:17,madness steal laptop never find even exist,en,HamTashiro,relevan,negative,negative
1.9e+18,28/2/2025 10:19,ingat semua take screenshots face share dekat family kenalan palau sampai dorang sabar nak jumpa arwah mintak maaf aaamminnnnn,in,160878ea,relevan,positive,negative
1.9e+18,28/2/2025 10:25,sengaja sial,in,abahkaulatu,relevan,positive,negative
1.9e+18,28/2/2025 10:28,give abang janji delete vibe insaf la sangat jahanam dikategorikan sbg lelaki sampah kepam keturunan babi,in,lantakkomeler,relevan,positive,negative
1.9e+18,28/2/2025 10:33,kenapa dunia sangat kejam semoga peguam bela membela pesalh tidur tenang sebab membebaskan pesalah berlaku adil kepada keluarga mangsa islam nyawa dibalas,in,Mojakomasao,relevan,positive,negative
1.9e+18,28/2/2025 10:38,jahanam oopss sorryyy sengaja,in,aziekuchiki,relevan,neutral,negative
1.9e+18,28/2/2025 10:54,semoga mampus penjara,in,SyfqqAmirul,relevan,positive,negative
1.9e+18,28/2/2025 11:01,pengalaman pahit victim perpetrator,en,pwnshell,relevan,negative,negative
1.9e+18,28/2/2025 11:02,demand reduction punishment zulfarhan osman face alone theyre many torture death physical thing could bring split second printed paper fair justice sweep rug,en,Iam_Zaril,relevan,negative,negative
1.9e+18,28/2/2025 11:03,mungkin tempoh penjara lebih singkat dikurangkan jika berkelakuan baik,in,doxxerMY,relevan,neutral,negative
1.9e+18,28/2/2025 11:03,zulfarhan osman mother soldier son dignity tmrnews,en,TMReserve,relevan,positive,neutral
1.9e+18,28/2/2025 11:17,nak tanya kenapa peguambela sanggup terima client keji macam ye tiada hati perut semoga anak keturunan peguam bela kuage jahanam mangsa buli pulak pasni siber fizikal ada kifarah geng pembuli amp pembunuh,in,sinderellacomot,relevan,positive,negative
1.9e+18,28/2/2025 11:18,allahsemoga allah swt berikan ketabahan kekuatan kepada keluarga allahyarham zulfarhan,in,AiShiho1,relevan,positive,positive
1.9e+18,28/2/2025 11:19,malaysia kecewa keputusan nie hukuman setimpal dorang main nyawa orang kot,in,ShimMasyitah,relevan,negative,negative
1.9e+18,28/2/2025 11:32,look brightside least terseksa pelan jail sampai lepastu kluar sampah masyarakat pulak baru mati instead terus macam,in,Sysafwann,relevan,neutral,negative
1.9e+18,28/2/2025 11:34,nyawa bersalah dapat dikembalikan semulainsaf apa dulu masa hukuman penjara tahun bukan main ketawa gembira senyum lebar sampai nampak gigigigi seolaholah mengejekejek kematian zulfarhan disebabkan perbuatan berperikemanusiaan,in,jom_komen324,relevan,neutral,negative
1.9e+18,28/2/2025 11:35,pukimak lancau anak haram ekor bangsat,in,FernndoAlonso14,relevan,neutral,negative
1.9e+18,28/2/2025 11:37,mungkin tekap seterika kali dekat pakar case study,in,Sysafwann,relevan,negative,negative
1.9e+18,28/2/2025 11:40,sengaja as sampai kemaluan kau seterika la sialll,in,AemanIrfan_,relevan,negative,negative
1.9e+18,28/2/2025 11:41,satu badan kena seterika sampaikan alat sulit sekali kata sengaja memang kepala bana peguam bela x mangkuk hayunn,in,khairulxerox77,relevan,negative,negative
1.9e+18,28/2/2025 11:47,kematian disebabkan melecur teruk ada tahap berapa banyak kes dekat luar sana mati kelecuran kalau bukan arwah apa bunuh diri baruaa betul,in,khairulxerox77,relevan,neutral,negative
1.9e+18,28/2/2025 11:50,teringat balik berjalan sambil tersengih rupanya seterika badan orang ye,in,kucingnakal2115,relevan,negative,negative
1.9e+18,28/2/2025 11:51,berapa ratus ribu agak pakar dapat penjara tahun sekali celik mata ja,in,xBenniBaharinx,relevan,neutral,negative
1.9e+18,28/2/2025 11:57,sengaja pale bana,in,mdinbh,relevan,neutral,negative
1.9e+18,28/2/2025 12:01,keluar ada pembunuh ready nak hantar jumpa mungkar nakir,in,Lazuli00047737,relevan,positive,negative
1.9e+18,28/2/2025 12:01,lancau ekor babi,in,thekimzj,relevan,neutral,negative
1.9e+18,28/2/2025 12:02,kalau kematian takat penjara kes buli lain kira picisan la pantat,in,atehhhhhhhhh,relevan,neutral,negative
1.9e+18,28/2/2025 12:05,kau buat anak orang macam smpai meninggal tunggu ade nnti go around come,in,nykit4,relevan,neutral,negative
1.9e+18,28/2/2025 12:06,sengaja kepala hotak la sial,in,SanHaiji,relevan,neutral,negative
1.9e+18,28/2/2025 12:08,dunia memang adil akhirat sana mahkamah teradil,in,nekocink,relevan,neutral,negative
1.9e+18,28/2/2025 12:09,orang dekat penjara something mangkok iron apa,in,Arezhami,relevan,neutral,negative
1.9e+18,28/2/2025 12:10,kesian tengok wajah parent arwah rasa macam fair keluarga,in,shahnisa_99,relevan,positive,negative
1.9e+18,28/2/2025 12:12,dapat dibayangkan betapa kecewanya keluarga arwah takpe dunia mungkin korang terlepas semoga depression dibayangi la penjara,in,Jajiju1978,relevan,positive,negative
1.9e+18,28/2/2025 12:15,tetap ralat keputusan tetapi siapalah nak kecam mahkamah kan cuma percaya allah maha adil sebab manusia memang susah berlaku kepada mak pak zulfarhan semoga tabah semua,in,gabansupercop,relevan,positive,negative
1.9e+18,28/2/2025 12:21,ketahian apakah tekap seterika dekat kemaluan menyebabkan kematian meh sini sorang wakil pakar experiment tgok mati,in,khairisakhalid,relevan,negative,negative
1.9e+18,28/2/2025 12:23,lawyer amp pakar beratur belakang mstar nanti,in,Astral_5,relevan,neutral,negative
1.9e+18,28/2/2025 12:26,wah bila macam ramai la pembuli luar sana ingat tiada masalah buli orang sampai mati sebab pal tahun penjara ha gitu,in,Jennielove39,relevan,positive,negative
1.9e+18,28/2/2025 12:35,sengaja camtu percaya,in,Houdini_My,relevan,positive,negative
1.9e+18,28/2/2025 12:35,wahh engkorang dah seterika sampai lemau kawan nak kata sengaja memang pengikut dajjal semoga tuhan bayar cash,in,Ijwnn__,relevan,positive,negative
1.9e+18,28/2/2025 12:43,budak ekor peguam amp undangundang semuanya pundekk,in,KuzaiSenpai,relevan,neutral,negative
1.9e+18,28/2/2025 12:43,sengaja diambil kira kalau lepas mangsa menjerit amp nampak kecederaan terus dihantar hospital tapi dapat diselamatkan dah sampai malam berulang perbuatannya semoga allah sediakan balasan setimpal,in,Cinnamon_KManis,relevan,positive,negative
1.9e+18,28/2/2025 12:43,buang hukum gantung macam der function esok bunuh orang kata dah insaf dapat bebas ada banduan kena ingat,in,HatiHitam_,relevan,neutral,negative
1.9e+18,28/2/2025 12:48,cuba tekap seterika dekat pakar keptusan hisab akhirat nanti,in,noratraveller,relevan,negative,negative
1.9e+18,28/2/2025 12:54,hotak kau sengaja kalau sekali tekup la,in,XingHuTang,relevan,neutral,negative
1.9e+18,28/2/2025 12:59,sengaja kalau sorg bersalah kata tetapi beramairamai yer memang hina seluruh keturunan guna alasan celakalah hidup sebab lahirkan binatang berotak macam,in,wagyusedap,relevan,neutral,negative
1.9e+18,28/2/2025 13:08,allah macam mana keadaan keluarga mangsa,in,mmmm_kei,relevan,neutral,negative
1.9e+18,28/2/2025 13:09,person survive tahap kecederaan macam doktor pakar perempuan kan kena bukak balik fakta kes cr nama bersedia semua ada saham kea mudahan allah berikan sedikit kemudahan keredhaan buat parent mangsa mahkamah akhirat,in,farahhana1982,relevan,neutral,negative
1.9e+18,28/2/2025 13:11,kepala hotak la mahkamah bodoh,in,namianamhar,relevan,neutral,negative
1.9e+18,28/2/2025 13:23,seterika sampai alat sulit sengaja kalau baru badan berniat sedih la,in,NurlailiIshak,relevan,negative,negative
1.9e+18,28/2/2025 13:28,perfectly b killer hop useless never peace,en,syasya99abc,relevan,negative,negative
1.9e+18,28/2/2025 13:30,sengaja kepala butoh lancau berenam layak diikat tengah bandar kl masyarakat dibelasah kawkaw,in,kulupmelayu14,relevan,neutral,negative
1.9e+18,28/2/2025 13:31,punya sengaja smpai orang mati tau korang kluar nnti blh jalani kehidupan biasa kahwin ada anak arwah memang tiada keadilan kan,in,nursyamim_rosli,relevan,neutral,negative
1.9e+18,28/2/2025 13:33,punyalah lama kes tahun tinggal orang luar guna pakai alasan dah insaf sengajadunia punya cerita apabila si mati dapat membela dirinyahanya dengar satu pihak sahajaberani buat berani tanggung jawab,in,ruhani61399,relevan,neutral,negative
1.9e+18,28/2/2025 13:36,hahahahahahah pakar apa putar belit maybe ditekap seterika wap kot buktikan either betol,in,ismetAkhlaken,relevan,negative,negative
1.9e+18,28/2/2025 13:36,memang la sengaja bunuh nak zulfarhan terseksa perlahanlahan tekap seterika bantai torture cabut pakaian malukan teruk ambil nyawa orang sekelip mata,in,hafiyanas_,relevan,negative,negative
1.9e+18,28/2/2025 13:38,try letak tangan dekat seterika tengok mampus kene tekap satu badan takkan la menyebabkan kematian nonsense,in,ki5hikaisei,relevan,negative,negative
1.9e+18,28/2/2025 13:45,sengaja,in,zqwwksan,relevan,neutral,negative
1.9e+18,28/2/2025 13:46,keterangan masuk akal meh try tekap nak tengok macam mana rasa,in,syasya99abc,relevan,negative,negative
1.9e+18,28/2/2025 13:47,hukum mati bagi diaorg rasa apa arwah dah nak masuk bulan puasa maki hamun,in,Nemo_Dessert,relevan,neutral,negative
1.9e+18,28/2/2025 13:50,pakar oh mai seterika sat,in,AimanAirin2,relevan,negative,negative
1.9e+18,28/2/2025 13:57,see seronokkan ada elemen rasuah kes,in,faiz_krystal,relevan,neutral,negative
1.9e+18,28/2/2025 13:59,dah tekap seterika sengaja aje nye kepala butoh,in,HilmiYang,relevan,negative,negative
1.9e+18,28/2/2025 14:06,tekap seterika sampai menggelupur budak sengaja jugak kiranya,in,MLC48791969,relevan,negative,negative
1.9e+18,28/2/2025 14:09,doa kan semua terlibat supaya mampus cepat tiada anak orang lain mangsa,in,PendragonNaz,relevan,negative,negative
1.9e+18,28/2/2025 14:23,tapi zulfarhan terbukti mati,in,inanobiy,relevan,neutral,negative
1.9e+18,28/2/2025 14:32,hairan bin ajaib mengapa makamah persekutuan kenakan penjara seumur hidup sebagai gantian terus batalkan penghakiman tinggi rayuan,in,Alf_Ng,relevan,neutral,negative
1.9e+18,28/2/2025 14:45,tekap anak orang seterika kira sengaja,in,chageeeaz,relevan,negative,negative
1.9e+18,28/2/2025 15:00,insaf konon dah korang kome kumpul banyak dosa menipu bail kau cakap jer benda benar,in,RandomHistoryG4,relevan,neutral,negative
1.9e+18,28/2/2025 15:05,fungsi ka undangundang malaysia,in,f4me_z4u,relevan,neutral,negative
1.9e+18,28/2/2025 15:08,hakim percaya kata jahanam kau tenang jugak hidup,in,yrmallork,relevan,neutral,negative
1.9e+18,28/2/2025 15:12,takpe allah ada hukuman dunia mungkin bagai setimpal buat tapi pal adil saksama semoga keluarga terus tabah arwah ditempatkan syurga,in,cekodokkepeng,relevan,positive,positive
1.9e+18,28/2/2025 15:21,insaf acik keluar mahkamah sengih kambing padahal baru buat perbuatan jenayah bangsat betul lahh penjara er lanceret punya budak,in,raimirusyaidii,relevan,neutral,negative
1.9e+18,28/2/2025 16:24,nak gambar pembunuh latestkalau masa keluar penjara tahun datang tolong siarkan muka secara live tengok supaya pulaukan sampai mampu hidup masyarakathidup la ketakutan bersalah seumur,in,Zeiaasnawi,relevan,neutral,negative
1.9e+18,28/2/2025 16:56,baca artikel pen menyebabkan mati tapi semestinya habis sekarang mana contoh tekap seterika sampai rd degree burn dah jahanam tengok ka dak,in,hzrnabd,relevan,negative,negative
1.9e+18,28/2/2025 17:19,takkan tenang la hiduphidup korang anak syaitan mak bapak anakanak masingmasing sama,in,onleeemrys,relevan,neutral,negative
1.9e+18,28/2/2025 17:22,bahahahahahahha dah seksa berminggu kata sengaja smpai arwah orgnya time rasa insaf pulak patutnya korang kene gantung skrng,in,manggostanna,relevan,neutral,negative
1.9e+18,28/2/2025 18:05,nanti tahun datang kalau terjumpa ekor beruk kahak muka dorang,in,arhm_z,relevan,neutral,negative
1.9e+18,28/2/2025 18:29,zulfarhan osman never forget six murderer take life name face forever remember may rot hell,en,faithfullyfiona,relevan,negative,negative
1.9e+18,28/2/2025 18:57,sengaja kepala hotak korang senang² torture bunuh anak orang lain,in,BSooyaaa,relevan,negative,negative
1.9e+18,28/2/2025 19:32,pakar pakai try demo dekat nak tengok betul semestinya mati,in,3247_4MR0L,relevan,neutral,negative
1.9e+18,28/2/2025 19:35,undang buatan manusia bukan lantikan allah dimanakah keadilan dilaungkan onlygodcanjudge,in,Sofian06450577,relevan,neutral,negative
1.9e+18,28/2/2025 19:36,sebab law oeg takut scn undangx malaysia rebina orang kaya dfn rakyat maharean,in,David_Billa02,relevan,neutral,negative
1.9e+18,28/2/2025 21:11,pakar try kena tekap seterika sama banyak arwah baru fikir kot,in,johanxjahari,relevan,negative,negative
1.9e+18,28/2/2025 21:14,mai tekap seterika dekat badan pakar pulak tengok apa kata,in,MatKudut,relevan,negative,negative
1.9e+18,28/2/2025 21:54,selepas bertambah beranilah orang membuli institusi pengajian tinggi sebab sampai membunuh dapat selamat kan mahkamah pakar² bodoh menilai,in,SaminSaidi67704,relevan,neutral,negative
1.9e+18,28/2/2025 22:13,kalau macam semua kecederaan kes jenayah merompak mencuri merogol membunuh semestinya menyebabkan kematian mana mati sebab dah sampai ajal bukan pelaku buat cuma tetak mangsa pakai parang patut nya contohhhh,in,syaaaMikhail,relevan,neutral,negative
1.9e+18,28/2/2025 22:19,rela tunggu tahun lgiundangundang dibeli,in,najib17822,relevan,neutral,negative
1.9e+18,28/2/2025 22:58,kalau kena saterika tiada dapat luka berdarah semua takdelah datang infection takkan nak kata disebabkan tikam pisau direct jantung dikira faktor utama amende sia,in,inseqyo,relevan,neutral,negative
1.9e+18,28/2/2025 23:01,jangan diberi muka kepada semua tunggu tahun insyaallah pihak medium mesti umumkan pembebasan jahanam,in,Amycute029,relevan,neutral,negative
1.9e+18,28/2/2025 23:02,undangundang hanya miskin kaya songlap berbillion bayar cukai bunuh semua sedap hukuman diketepikan pulang balik duit la pengampunan malaysia,in,syfreeze,relevan,neutral,negative
1.9e+18,28/2/2025 23:20,tibetry tekap seterika dekat badan penuh satu badanwhoever pakar semoga kau aman hidup didunia sebab keterangan dah melepaskan penjenayah kejam tiada hati perut mendapat balasan setimpal,in,amoebagenZ,relevan,positive,negative
1.9e+18,28/2/2025 23:25,sekali tekap takda niat kali padia aje bingai deme,in,azisacatlover,relevan,neutral,negative
1.9e+18,28/2/2025 23:32,kes pedophilia korang bagi penjara smpai beratus tahun tkkan buli sampai tahap membunuh tkboleh seumur hidup siap bermula dri tarikh dorang kene tangkap hukumannya,in,AhlamiRaja,relevan,neutral,negative
1.9e+18,28/2/2025 23:34,sengaja tapi sanggup plug setarika tunggu panas ooookkk maybe masa dorang tengah iron baju kannn,in,mipreciosso,relevan,neutral,negative
1.9e+18,28/2/2025 23:35,pakar amp hakim peguam serangkai mata ditutup syaitan,in,WaisibBin,relevan,neutral,negative
1.9e+18,28/2/2025 23:37,literally slow death apa menyebabkan kematian,in,hanaathea,relevan,neutral,negative
1.9e+18,1/3/2025 0:02,bodohnya pakar patut ditekap seterika,in,illyiarazak,relevan,negative,negative
1.9e+18,1/3/2025 0:12,sengaja angkat seterika tekap kumpul ramairamaitak bagi arahantak bawak pergi klinik bagitau wardenmaaf la tulis,in,WahTee22,relevan,negative,negative
1.9e+18,1/3/2025 0:19,kalau tadika nak cakap sengaja umur dah tahun cukup matang berfikir takkan ramai tiada sekor ada otaktakpe korang terlepas hukuman dunia tapi dekat akhirat jangan laaa,in,GoldfishZin,relevan,neutral,negative
1.9e+18,1/3/2025 0:29,semoga barisan peguam masuk neraka pal,in,LohongMinda,relevan,positive,negative
1.9e+18,1/3/2025 0:39,hakim hasnah berkata sp dr salmah arshad menjalankan bedah siasat terhadap mangsa telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan menyatakan kesan kebakaran peratus menyebabkan kematian tetapi semestinya mati,in,dellazai,relevan,neutral,neutral
1.9e+18,1/3/2025 0:47,ayat sekumpulan babi pembunuh kejam,in,Arep_Cantona,relevan,neutral,negative
1.9e+18,1/3/2025 0:48,dik benda sengaja ter islam sekali kalau dah kau tekap berkali bukan,in,XC_nurulnad,relevan,neutral,negative
1.9e+18,1/3/2025 0:56,positif jelah anggap mahkamah memberi peluang kepada rakyat sesi pengenalan lepas bebas esok interview kan,in,prettytoworst,relevan,neutral,negative
1.9e+18,1/3/2025 1:16,membuli dikatakan sengaja,in,BilliBear3,relevan,neutral,negative
1.9e+18,1/3/2025 1:28,sengaja,in,faafaaaaaaaaaz,relevan,neutral,negative
